"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Scaling_Factor_Batch_A","Scaling_Factor_Batch_B"
"G25",426.833427355192,-0.820374466902289,0.275856756534072,-2.97391471287367,0.00294026786338897,0.0136146664980235,0.75252570432705,1.32885826258155
"G26",801.417368753269,-0.16279543435106,0.277170018822688,-0.587348642694303,0.556969578381557,0.70059066463089,0.945141527488172,1.05804260094001
"G27",236.41999491313,-0.470630711229189,0.243542279869325,-1.93243945766506,0.0533052878479136,0.131617994686206,0.849499288614924,1.17716402285688
"G28",592.742557746975,0.193735294381385,0.291894082976876,0.663717785593935,0.506870953853041,0.656568593073888,1.06944897216105,0.935060976288829
"G29",362.030546928295,-0.450858435221879,0.322120536888648,-1.3996575306148,0.161615897200832,0.292327243156927,0.8553405146325,1.1691250243532
"G30",115.904288878714,0.22134043220621,0.310463577805701,0.712935262070364,0.475885817783845,0.630094380293044,1.07972971752421,0.926157707590903
"G31",467.149298729879,1.13194544269138,0.233414578267438,4.84950619234431,1.23769205971109e-06,2.47538411942218e-05,1.48038530642895,0.675499814580193
"G32",463.997947620509,1.05827765567073,0.305113352775336,3.46847375260556,0.000523423654704756,0.00342106963859318,1.44306754386117,0.692968256582314
"G33",496.871704855228,-0.554940251283272,0.300433463017271,-1.84713195963584,0.0647280175457985,0.149833373948608,0.825036513137689,1.21206756801212
"G34",649.738121968837,0.935340641449779,0.262046139584821,3.56937386267818,0.000357835458627081,0.00255596756162201,1.38287458357365,0.723131375670947
"G35",106.408944790687,0.379282859822614,0.282614216276961,1.34205159534833,0.179579266995693,0.316718283943021,1.14048022357993,0.876823621597782
"G36",75.3311369123178,0.399234192704903,0.302825332152868,1.31836458286577,0.187381630928454,0.325563041353982,1.14839352104807,0.87078164555244
"G37",559.892405946834,0.683895967606374,0.235789995900816,2.90044522454655,0.00372632959420227,0.0164155488731378,1.26746682284618,0.788975286749072
"G38",585.554722188694,-0.363173317509689,0.322769703454854,-1.12517783925308,0.260513681843257,0.420862167759704,0.881732743724198,1.13413050282819
"G39",104.091197275783,-1.04796628689459,0.249376828776072,-4.20234025766528,2.64169657611132e-05,0.00036187624330292,0.695449111485002,1.43791973199115
"G40",553.075498521162,0.173453195324506,0.2935332329216,0.590915017008769,0.554577363593504,0.698833653800796,1.06195791784061,0.941656899205016
"G41",418.175305786335,-0.0782102056336708,0.283409388468889,-0.275961943449366,0.782577296336842,0.853378428133278,0.973258468020925,1.02747629006861
"G42",222.764592636899,0.617275049248433,0.275232640149352,2.24273926563897,0.0249136329909461,0.0757253282399577,1.23853747765258,0.807403908273582
"G43",319.313992916094,1.02753140920987,0.27876895077824,3.68596074398282,0.000227841472396364,0.00174288894290602,1.42777208896603,0.700391895687064
"G44",427.625645718389,-1.14059724199891,0.275682828096849,-4.13735323985507,3.51335021895384e-05,0.000428636189556319,0.673477372065655,1.4848308814487
"G45",141.109772916421,0.141199254362446,0.339242346561779,0.416219424825644,0.677249446910345,0.782043241235965,1.05015306793377,0.952242135489405
"G46",629.299639144742,-0.391430376543429,0.232697567038309,-1.68214211057474,0.0925412863311674,0.196053883635867,0.873139946305785,1.1452917762278
"G47",78.1667103774242,-0.564006445485662,0.322915795833148,-1.74660531557609,0.0807058245257968,0.176599178393428,0.822448231496679,1.21588199925996
"G48",224.310463646428,-0.4186743591604,0.207472960523729,-2.01797071822531,0.0435943110206147,0.114721871106881,0.864934518724379,1.15615688627483
"G49",307.34096433135,-0.592664212163011,0.26445353378116,-2.24109015935272,0.025020235504417,0.0758188954679304,0.814320086316513,1.22801833922996
"G50",197.274351432596,0.409353412317576,0.270558027489054,1.51299673536442,0.130280488112828,0.249102271726248,1.15242807000786,0.867733115866556
"G51",312.717512272689,0.447937044617266,0.283955152909264,1.57749222026058,0.114682310795611,0.227093684743785,1.16794191139244,0.85620696564248
"G52",1032.86132139677,0.495930682758083,0.295975618127709,1.67557951528324,0.0938205840172168,0.19793372155531,1.18753113704629,0.842083183172162
"G53",315.626537996355,0.261237820657139,0.274992730140758,0.949980825032801,0.342121995853854,0.505350067730951,1.09476324953584,0.913439504316554
"G54",465.744946750108,0.896949367580222,0.287961581364723,3.11482303760575,0.00184055295413347,0.00915697987131079,1.36459674846562,0.732817223201229
"G55",285.044619781185,1.70208851990073,0.295181164072226,5.76625044911149,8.10545817976952e-09,3.5241122520737e-07,1.80380609426918,0.554383313803558
"G56",732.297293984419,-0.619054928270301,0.329408709130403,-1.87929132142416,0.0602047260536832,0.142327957573719,0.806906007438475,1.23930171640995
"G57",352.109028543352,-0.216547132888802,0.237889416677565,-0.910284853833198,0.362672304155263,0.527907284068796,0.927697548104019,1.07793752612988
"G58",1004.11028917743,1.16910378701814,0.290451081080839,4.0251314702208,5.69434931836575e-05,0.000618951012865842,1.49957314389984,0.66685643449133
"G59",529.396696072684,0.610569018857662,0.282555141637755,2.16088447486272,0.0307042644578337,0.0879778351227328,1.23566229424163,0.809282604689123
"G60",316.771743034181,-0.56805251093256,0.275588462553554,-2.06123473264841,0.039280651449621,0.105593149058121,0.821295753934769,1.21758817722979
"G61",478.19872387908,0.382206267791047,0.301317580234257,1.26844994405539,0.204637315579238,0.352822957895238,1.14163631632959,0.87593569484111
"G62",518.567182828636,1.00890859601451,0.253172973419528,3.9850564710265,6.74640795518789e-05,0.000710148205809252,1.41858667174708,0.704926967041386
"G63",1314.75147015618,0.651904106755013,0.302474162484005,2.15523898438593,0.0311431377088785,0.0884748230365866,1.25349136113356,0.797771752567703
"G64",320.000419225426,0.792589041657148,0.294899403378825,2.6876590205881,0.00719548317646284,0.0285535046685033,1.31612317925932,0.759807300531532
"G65",664.742652323034,0.687394592163905,0.261422598614233,2.62943829572384,0.00855260513245224,0.0330216414380395,1.26900459761187,0.788019209608772
"G66",139.05999880281,-0.414031953323951,0.261159967843772,-1.58535765164295,0.112885097159552,0.224423652404676,0.866327262484478,1.15429820035003
"G67",208.972314179059,-1.0884933810487,0.263192282212636,-4.13573442160927,3.53821207752635e-05,0.000428636189556319,0.685749376035255,1.45825870929934
"G68",432.901215114333,-0.786947111678772,0.29996541927804,-2.62345944266778,0.00870418075104838,0.0333493515365838,0.761294438582976,1.31355222016509
"G69",923.935869793421,0.456762950076728,0.237957669071994,1.91951346581116,0.0549193837712279,0.134277221934543,1.17151991162666,0.853591979167896
"G70",461.370416539258,0.128777544704027,0.255581511997007,0.503860954956457,0.614359089886251,0.741084547510557,1.04564183810322,0.956350409442289
"G71",213.80628106461,0.523504816783786,0.304571454720745,1.71882429777858,0.0856463698104184,0.185783882452101,1.19893413814463,0.834074173204804
"G72",234.248780032653,-0.46386426533316,0.259008442035545,-1.79092334476689,0.073305596912316,0.164362324915507,0.851493762819658,1.17440672341342
"G73",148.915934018576,-0.421634784658312,0.262618302566971,-1.60550418815836,0.108382892233088,0.218074229845248,0.864047546426524,1.1573437181041
"G74",249.673119311564,0.17641071141205,0.298059088576096,0.591864895832598,0.553941062413174,0.698833653800796,1.06304697953447,0.940692198229957
"G75",108.528184372243,-0.522918219185112,0.274615489138538,-1.90418326666676,0.0568863202443483,0.138073592826088,0.834243757084388,1.19869042052519
"G76",533.487179347376,1.33821564072538,0.319875678174787,4.18354920999699,2.8699293032167e-05,0.000369606194935983,1.59008933338864,0.628895483418468
"G77",125.033537828367,-0.710793815578254,0.260311643700987,-2.73054945016107,0.00632288465498551,0.0254955026410706,0.781654568245655,1.27933749846099
"G78",430.300847172637,1.6878978889735,0.278963168055902,6.05061198844451,1.44296612484704e-09,9.01853828029401e-08,1.79495657851898,0.557116540849751
"G79",433.300864631309,-0.625148329983948,0.264602869250025,-2.36259089614497,0.0181476904981717,0.0593061780986002,0.80520377159497,1.24192165421577
"G80",672.416017880146,-0.0327151764208548,0.284469252507396,-0.115004261910535,0.908441743944301,0.935573371724306,0.988725819179938,1.01140273734271
"G81",337.196379858877,-0.687452757057905,0.270379746215552,-2.54254531517259,0.011004833028379,0.03958573031791,0.788003324549726,1.26903017899247
"G82",63.7597272320851,1.00348497420875,0.337434890077304,2.97386252494179,0.00294076796357307,0.0136146664980235,1.41592268147632,0.706253253148923
"G83",150.723296518762,0.00455412218175361,0.242872095149259,0.0187511133337687,0.9850396528652,0.987013680225652,1.00157958470685,0.998422906446012
"G84",382.367686130426,0.851782287941655,0.296695858251401,2.87089375956138,0.00409313065089138,0.0174920113285957,1.34340205784615,0.744378791263191
"G85",344.733049409131,0.0212533546715027,0.319314398116171,0.0665593371200582,0.946932518200724,0.963706609845309,1.00739304604716,0.992661209965497
"G86",234.035593624466,0.842187707116997,0.259384598771577,3.24686859245123,0.00116682249943637,0.00637607923189272,1.33894235814255,0.746858140620222
"G87",143.002431676857,0.0926342106170085,0.295841056693498,0.313121551323354,0.754188316212831,0.837987018014257,1.03262548229356,0.968405309714905
"G88",271.30013163377,-0.0754002445729054,0.276037132185562,-0.273152542833327,0.78473595849826,0.853902022304962,0.974206745520614,1.0264761608334
"G89",171.884570809293,0.804915832084992,0.28763736523246,2.79837020282286,0.00513612077126307,0.0212967438974184,1.32175786928075,0.756568221185745
"G90",217.898648582201,0.0886485633503774,0.274165831134135,0.323339210373762,0.746438361862833,0.834009342863501,1.03120008067146,0.969743911723567
"G91",267.092153327345,1.40796800201801,0.336631326308916,4.18252221935507,2.88292832050067e-05,0.000369606194935983,1.62899706102404,0.613874649578168
"G92",241.641005554705,0.121358205447341,0.280820778082654,0.432155363559392,0.665628498654968,0.777603386279168,1.04295658389382,0.958812682563024
"G93",775.925774947972,0.476783246142755,0.309028084311562,1.54284762566131,0.122867750916642,0.238115796350082,1.1796767749266,0.847689825937462
"G94",129.985028379343,-0.440932745442865,0.262280192839216,-1.68115152223167,0.0927334869597651,0.196053883635867,0.85828793719138,1.16511016486187
"G95",205.197770625626,-0.0531493917161111,0.315810218582845,-0.168295351412667,0.866350930741373,0.910446244466209,0.981748439034222,1.01859087342551
"G96",1364.88254673686,0.900479169537246,0.242493051638139,3.71342256388026,0.000204475049558639,0.00163580039646911,1.36626713049178,0.731921289535856
"G97",167.41780057537,-0.398203155941432,0.287689866951142,-1.38414035976129,0.166315480864154,0.297523221581672,0.871092857655509,1.1479832387691
"G98",3547.68020933852,0.758772437973645,0.289010443109453,2.625415295759,0.00865433388761345,0.033285899567744,1.30078832956432,0.768764584730659
"G99",403.022949554388,0.132752994005785,0.252741534121275,0.525251991000753,0.599408026816966,0.730985672973015,1.04708350143781,0.955033670788286
"G100",429.318331381891,-0.243800318011182,0.264641029101345,-0.921249130715173,0.356920372842859,0.521813410588975,0.918976478589676,1.08816713299852
"G101",232.936579491528,0.171307173055432,0.240212022080734,0.713149873064455,0.475753020889032,0.630094380293044,1.06116837535829,0.94235752140876
"G102",132.322731603335,-0.517211555067631,0.321493428466307,-1.6087780006422,0.107664892937806,0.217066316406867,0.835895339622187,1.19632201855795
"G103",984.836287264813,1.39247458060696,0.226218154338449,6.15545018780261,7.48645244422845e-10,5.62701367369677e-08,1.62027342323058,0.617179783154222
"G104",100.017813011812,-0.545952534199722,0.330479994394646,-1.65199873959017,0.0985348077896192,0.204891073705589,0.827610430482906,1.20829796625026
"G105",466.848588203555,0.365582359781136,0.263981769899186,1.38487729634039,0.166089990335545,0.297523221581672,1.1350777956103,0.880996883092342
"G106",143.904093416624,0.507882229889121,0.282326194042693,1.7989199748583,0.0720313403770865,0.162232748597042,1.1924601998697,0.838602412146977
"G107",172.100444162599,-0.173146083965067,0.291789963484091,-0.593392870329164,0.55291825921881,0.698833653800796,0.941757131379242,1.0618448925738
"G108",99.7607164992971,0.0916013323978532,0.328193191551942,0.279107960663942,0.780161974078679,0.852636037244458,1.03225590124508,0.968752030183435
"G109",1263.25704313128,0.623317779689164,0.302265441728244,2.06215363597393,0.0391931112398162,0.105593149058121,1.24113400367542,0.805714771361241
"G110",484.917605066842,-0.239654440084841,0.28315702254591,-0.846365871240166,0.397348671361274,0.561226936950952,0.920297860682849,1.08660472084333
"G111",126.030928873176,0.182191320840959,0.295199953935852,0.617179367448511,0.537116423175434,0.687785117456304,1.06517882959905,0.938809495844389
"G112",422.800481404424,-0.237633422165665,0.300609989976479,-0.790504075344463,0.429233443135146,0.589606377932893,0.920942692038916,1.08584389522225
"G113",128.136816114488,0.572284539333414,0.302093225103075,1.89439713233605,0.0581723167903505,0.139837299976804,1.21937533540531,0.820092034802071
"G114",146.623131305067,-0.304682504735773,0.282059619576205,-1.08020604010443,0.280050439285542,0.446339714320438,0.899789070207744,1.11137157930705
"G115",606.48424793591,-0.302527474383508,0.266845371920884,-1.13371827364202,0.256912741921695,0.41707549329719,0.900461352639688,1.11054183177159
"G116",251.696531224408,-0.23179988966416,0.285701489733985,-0.811335950260489,0.417172770153189,0.575410717452675,0.922806489793885,1.08365080985002
"G117",193.265122528532,-1.55305002534612,0.246968341568741,-6.28845792736492,3.20634936686061e-10,2.91486306078237e-08,0.583771217847858,1.71299983525501
"G118",149.323164701644,-0.251240913251263,0.332859173600046,-0.754796421964163,0.45037114108757,0.608609650118337,0.916609754120831,1.09097682574756
"G119",179.155615851342,-0.499888936910075,0.24926790480009,-2.00542840567854,0.0449172674964057,0.117139496083437,0.840928783269467,1.18916134147778
"G120",169.847277867212,-1.82519012754627,0.283970034399014,-6.42740397383495,1.29801539204802e-10,1.29801539204802e-08,0.531228677804031,1.88242849413506
"G121",205.806348010346,-0.94246937207089,0.277440297435478,-3.39701687455865,0.000681247658356536,0.00424116264743868,0.721346990954505,1.38629537870086
"G122",361.6878211986,-1.00970048024683,0.247453777698252,-4.08035993484841,4.49660180292761e-05,0.000522860674759024,0.704733529086523,1.41897605084322
"G123",228.571579866933,0.308474955793819,0.285291161431949,1.08126362641417,0.279579862432211,0.446339714320438,1.11283328580783,0.898607197280297
"G124",112.850071811503,-0.0392297807110926,0.287939255085548,-0.136243252763286,0.891628983171383,0.924926331090647,0.986496002288399,1.01368885193683
"G125",256.620006997788,-1.77292700817061,0.315534953394696,-5.61879750276951,1.9229106341431e-08,7.12189123756702e-07,0.540938503486292,1.84863897384842
"G126",345.432820330223,0.978595507047967,0.236691640205031,4.13447431519031,3.55768037331744e-05,0.000428636189556319,1.40376141427308,0.712371767618244
"G127",226.155487185936,-0.575781420006757,0.296394090050736,-1.94262112280375,0.0520619528327817,0.130481084793939,0.819098745559417,1.2208540245255
"G128",473.974204072205,0.217203305436181,0.295557748687798,0.734892948672499,0.462404693106425,0.619015653422255,1.07818269001561,0.927486602465789
"G129",216.443657151973,-0.368652216203378,0.245691232804847,-1.50046956089882,0.133492812570365,0.254272023943553,0.880060061500095,1.1362860829015
"G130",497.396502131636,-0.522534422065193,0.275222134814388,-1.89859155920579,0.057618199080727,0.138839033929463,0.834354730518611,1.19853098858615
"G131",631.308879348264,-0.35066003553976,0.237895131036852,-1.47401098127326,0.14047863452494,0.265054027405548,0.885564922169929,1.12922268595471
"G132",418.395775670543,-1.02811282058097,0.229648891177159,-4.47688998327387,7.57382534885455e-06,0.000117398223269544,0.700250779658995,1.42805981663737
"G133",316.791334813714,0.369370548699784,0.295707210825344,1.24910903480791,0.2116251965507,0.36051992598075,1.13656900230107,0.879840993354055
"G134",115.736431795526,-0.15676314335461,0.265308553052555,-0.590871050144987,0.554606824601113,0.698833653800796,0.947119538243856,1.0558329330363
"G135",605.651954023331,-0.901362111468506,0.28322582277372,-3.18248563157547,0.0014601676057344,0.00756563526287252,0.73169735269822,1.36668527815822
"G136",339.729737843951,-0.405917282339611,0.263268643773596,-1.54183679651835,0.123113257844122,0.238130092541822,0.868767090397071,1.15105649264747
"G137",104.103151315642,0.705706207635719,0.302013039628313,2.33667463002336,0.0194561086661068,0.062455214517351,1.27708371904947,0.783034021249836
"G138",867.902946237209,0.787951442949198,0.245720955562547,3.20669208348667,0.00134270631046731,0.00718024764955778,1.31400951403406,0.761029497366395
"G139",907.292708659388,1.19685731968578,0.276259827883307,4.33236105609729,1.47518760158195e-05,0.000216939353173816,1.51406659221262,0.660472931074071
"G140",199.531546740872,-0.152874335467641,0.279829965462133,-0.546311526055376,0.584851814648063,0.722931785720721,0.948396886869023,1.05441088414085
"G141",165.763073309089,-1.16807765234039,0.291689299319683,-4.00452692321844,6.21417138683737e-05,0.000668190471702943,0.667093631606448,1.49903994375103
"G142",111.920992017049,0.205672961196018,0.285149004363877,0.721282410418519,0.470735776860205,0.626811953209327,1.07388274761633,0.931200358902937
"G143",91.3167323896173,0.225263609179635,0.313707488358963,0.718068957671403,0.472714769358713,0.627775258112501,1.08119879162199,0.924899294883435
"G144",98.4901959358594,0.0130448448194502,0.298083507658188,0.0437623836418644,0.965093811846075,0.973858538694324,1.00453123383689,0.995489205627203
"G145",252.960595470664,1.13427265398837,0.278237002017474,4.07664202016214,4.56907530076836e-05,0.000525181069053835,1.48157979280189,0.67495520987692
"G146",325.774114169641,-0.937337001750346,0.241270530143348,-3.88500411216173,0.000102328156352833,0.000938790425255353,0.722631224415499,1.38383170587301
"G147",490.567739911859,-0.347313647234092,0.259582299091822,-1.33797122704132,0.180905816434354,0.318496155694285,0.88659256943302,1.12791380672128
"G148",496.64430059941,0.663382984733639,0.245698550084395,2.6999873809014,0.00693421061616966,0.0276263371162138,1.25848802814346,0.794604301063726
"G149",881.563398218022,0.047703846581101,0.35903477886419,0.132866923733719,0.894298625965359,0.926734327425242,1.01667031795893,0.983603024830704
"G150",375.109711697509,0.402665691693249,0.297318362211003,1.35432500266325,0.175632712774195,0.311405519103183,1.14976007991945,0.86974666929648
"G151",301.948641253758,-0.494980471465641,0.306844703562689,-1.61313024379616,0.106716214428703,0.215947770072634,0.842360542106208,1.18714012588913
"G152",230.819052426154,-1.13827852740535,0.295478310512538,-3.85232515182208,0.00011700151798296,0.00105406772957622,0.674018799529732,1.48363814287926
"G153",243.841891475353,-0.566423818122787,0.264620545817172,-2.14051337689452,0.0323133009189571,0.091539096087697,0.821759474972564,1.21690108901195
"G154",499.404778622213,-0.199531943976354,0.26854002333767,-0.743024974439124,0.457466560289633,0.614049074214272,0.933184356559307,1.07159961798657
"G155",261.776103363566,-0.613783755428392,0.270738521844118,-2.26707212275388,0.0233858202259938,0.0720485505651339,0.808381450406384,1.23703976569142
"G156",434.830265700575,0.155219277678497,0.265365334290215,0.584926731645898,0.558596983363736,0.701755004225799,1.05526814693702,0.947626442532701
"G157",453.83725334051,0.638048081584171,0.228921252368161,2.78719461379686,0.00531665391248667,0.0217895652151093,1.24748635961309,0.801611971380714
"G158",535.834905223962,0.123574704638046,0.302743182063635,0.408183278631428,0.683139123429161,0.786120970574408,1.04375807017183,0.958076424583113
"G159",215.82766410822,-0.868776601601637,0.291376721984356,-2.98162665735624,0.00286721417315403,0.0134506226676239,0.740007449481047,1.35133774761495
"G160",599.223863876182,-1.47612602285747,0.279809297044493,-5.27547168178171,1.32415058659354e-07,3.78328739026726e-06,0.599543770533565,1.66793493510916
"G161",1046.76485718448,1.09685717710567,0.271878988363841,4.03435801974446,5.47517838227456e-05,0.000608353153586062,1.4624918535613,0.68376449247557
"G162",433.474082193392,0.0243169508277386,0.307748964144486,0.0790155407844751,0.93702026195346,0.956143124442306,1.00846322525501,0.991607799825455
"G163",470.067172473456,0.868520093918284,0.274434593006404,3.16476171755074,0.00155210003590866,0.00795948736363414,1.35121762066564,0.740073238171199
"G164",566.736295260706,-0.84258296446974,0.363285960129285,-2.31933808884297,0.0203767117197605,0.0642798476964055,0.746755838697461,1.33912578674211
"G165",158.688967072024,0.606066550635861,0.278733178525999,2.17436099226102,0.0296780351724877,0.0860232903550368,1.23373562521454,0.81054642466542
"G166",260.501134214554,0.170392578252868,0.244670623473528,0.6964161689452,0.486168240060735,0.639695052711494,1.0608320654482,0.942656271968457
"G167",944.967696064286,0.406509149901639,0.283461918381983,1.43408734486106,0.151547338824569,0.280643220045499,1.15129262809495,0.868588902245211
"G168",517.614320574493,0.0416706931844643,0.258080946500344,0.161463656071986,0.871728233985029,0.911939998686007,1.01454675072103,0.985661823163205
"G169",279.807108439397,0.274681822878508,0.263700419876713,1.04164347939578,0.29757700248914,0.463725383092198,1.09987602129608,0.90919338237924
"G170",134.170634101937,0.242011612639857,0.270685460754628,0.894069492927945,0.371284710652308,0.536538599208537,1.08749276760676,0.91954634530646
"G171",174.016474994571,0.0304016579014727,0.235933303170278,0.128857001080222,0.89747080110013,0.928098036297963,1.01059211518171,0.989518901817466
"G172",288.795602441466,0.112773304334023,0.277608856973262,0.406230930682752,0.684572929399364,0.786812854011546,1.03985808693344,0.96166968605208
"G173",185.235057662587,-0.0527756127766521,0.281827582038407,-0.187262057158976,0.851455170703717,0.903880223676982,0.981875624838959,1.01845893176543
"G174",152.412865705725,-0.41865809217565,0.313639202066398,-1.33483980770688,0.18192878164408,0.319734238390299,0.864939394985782,1.15615036821908
"G175",402.851738253944,0.477535726864584,0.290382481270588,1.64450597975158,0.10007173013845,0.206333464202989,1.17998446288752,0.847468785777835
"G176",508.183066731979,1.08529700435441,0.293750196053721,3.69462563407425,0.0002202109925819,0.00170706195799923,1.45664417427526,0.686509456228418
"G177",363.261302656873,-1.00404500324868,0.278830409192877,-3.60091643574696,0.000317097490904878,0.00229780790510781,0.706116188856447,1.41619752638655
"G178",934.303029215677,-0.0787409361645152,0.241524143834504,-0.3260168317519,0.744411620372135,0.833114307113243,0.973079466060572,1.02766529854793
"G179",362.476237958595,0.265147395040441,0.266734081593472,0.994051429260366,0.320197830009386,0.483553771599536,1.09624761012092,0.91220267279734
"G180",211.550474251817,-0.334002967893125,0.26617777109727,-1.25481164905791,0.209547142761665,0.357588980821954,0.890691984446334,1.12272257689802
"G181",280.229244579461,0.124343808731086,0.261161118552284,0.476119145990686,0.633989497618901,0.75836064308481,1.04403632218587,0.957821082226647
"G182",484.015762653699,-0.642391180561251,0.297639444743786,-2.15828644995033,0.0309055675672675,0.0883016216207644,0.800406289937104,1.24936549421492
"G183",480.641790899944,0.133788908858845,0.354379518736386,0.377530025820616,0.705779754996182,0.803849379266722,1.04745949361116,0.954690855445358
"G184",594.488086250681,1.55448631373338,0.287004478913337,5.41624409353823,6.08639976624413e-08,1.90199992695129e-06,1.71385274392996,0.583480700743836
"G185",3047.05367075321,0.581516601070712,0.293209062459001,1.98328317751784,0.0473358074042093,0.121275606389877,1.22328308330892,0.817472270845965
"G186",681.238775226794,1.15171498129865,0.286086197210443,4.0257621392739,5.67910740118967e-05,0.000618951012865842,1.4905631417671,0.670887379393048
"G187",177.35513881953,0.429205594467528,0.278024064355552,1.54377138346786,0.1226437261735,0.238115796350082,1.16038439339537,0.861783393237413
"G188",231.583035270771,-0.572682870961388,0.308481516509036,-1.85645764920444,0.0633883541810243,0.147758401354369,0.819978827908517,1.21954368328101
"G189",189.005784082298,0.172186652517445,0.247121665626106,0.69676874377321,0.485947529757321,0.639695052711494,1.0614918733995,0.942070330503267
"G190",107.714469743911,-0.823159363868855,0.242094929967575,-3.40015118854041,0.00067348603226821,0.00424116264743868,0.751799738180773,1.33014145817586
"G191",198.350293985622,-0.584162910272948,0.315004988621887,-1.85445606061224,0.0636739408137722,0.148078932125052,0.81672287730937,1.22440552087193
"G192",225.84067831543,-0.300383120311016,0.307225457805646,-0.977728611608225,0.328208566913817,0.492805656026753,0.901130803075985,1.10971680979779
"G193",359.917190642291,-1.24599063334546,0.287048087539811,-4.34070348290564,1.42027274955069e-05,0.000211981007395625,0.649321409211466,1.54006934903686
"G194",288.154173908646,0.71412187344858,0.279637039506393,2.55374565082339,0.010657107421274,0.0391038991464259,1.28081395935923,0.780753514351363
"G195",99.8613304759891,-0.410108002215308,0.308638403757525,-1.32876530341798,0.183925412525414,0.322676162325288,0.867506215165998,1.15272949348109
"G196",494.788827825734,-0.324341340124615,0.282405542739069,-1.14849495154666,0.250764295928008,0.410416196281519,0.893679434297467,1.11896946670381
"G197",255.91911411833,0.976042313044745,0.277512120910943,3.51711597259555,0.00043626312616391,0.00294772382543183,1.40251981786104,0.713002402721897
"G198",347.65967562434,-0.919941620957093,0.268442525422217,-3.42695934450092,0.000610380447833354,0.00391269517841894,0.727000967656212,1.37551398758645
"G199",131.8182760495,-1.24920002043561,0.308264191903227,-4.05236823882474,5.07017793558411e-05,0.000569682914110574,0.648599577793146,1.54178330396466
"G200",1016.77237614567,1.39465082426569,0.285266414630609,4.88894153933831,1.01379594100062e-06,2.11207487708461e-05,1.62149594072163,0.616714464024475
