"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Scaling_Factor_Batch_A","Scaling_Factor_Batch_B"
"G75",108.528184372243,-0.202107594630071,0.196743767045609,-1.0272630115048,0.304296634428747,0.44358109975036,0.932351718899052,1.07255661112614
"G76",533.487179347376,1.02710144747373,0.228914825450936,4.48682799574232,7.22913902505324e-06,6.81994247646532e-05,1.42755934766855,0.700496271229055
"G77",125.033537828367,-0.418076014786789,0.188506377422346,-2.21783485791621,0.0265660944370291,0.0654337301404657,0.865113899103433,1.15591715846475
"G78",430.300847172637,0.777257693163183,0.23288589682552,3.33750434765705,0.000845343993291598,0.00367540866648521,1.30914858302727,0.763855236116592
"G79",433.300864631309,0.036465498962252,0.207465769778862,0.17576633967676,0.860477514940499,0.914312606945677,1.01271817563747,0.987441544998973
"G80",672.416017880146,0.0834789765204693,0.199828390145531,0.417753335547934,0.676127472221712,0.785281616982244,1.02935419309913,0.971482903265051
"G81",337.196379858877,-0.54067652031561,0.190677632098188,-2.83555294014346,0.00457464325167338,0.0149312906157799,0.829125122967997,1.20609057945359
"G82",63.7597272320851,0.895847161702152,0.243760033746352,3.67511912405763,0.000237738462618313,0.00126582536739303,1.36407557826748,0.733097209518338
"G83",150.723296518762,-0.100120837022484,0.171026289862382,-0.585411968552011,0.55827074304147,0.690929137427561,0.965895877400944,1.03530828052691
"G84",382.367686130426,0.686995122782735,0.210023906504602,3.27103297056177,0.00107155416796836,0.00440968793402619,1.26882892174913,0.788128314904312
"G85",344.733049409131,0.247342963854809,0.226509285468338,1.09197714938438,0.274843145096673,0.411441833977055,1.08950399151162,0.917848863144193
"G86",234.035593624466,0.781962717656442,0.184006703080164,4.24964256500903,2.14111900933287e-05,0.00016220598555552,1.31128507089257,0.762610680314782
"G87",143.002431676857,-0.250156340666929,0.212634987293865,-1.17645898189469,0.239411514210742,0.374080490954284,0.916954358019762,1.09056682184224
"G88",271.30013163377,0.258616397729257,0.199126326929564,1.29875542685391,0.194027875819177,0.317039012776433,1.09376909132854,0.914269755772086
"G89",171.884570809293,0.681499206522327,0.203567719515341,3.34777639669422,0.000814627097832851,0.00360454468067633,1.26641443348712,0.789630924567449
"G90",217.898648582201,-0.170658193960203,0.195611969483441,-0.872432266853943,0.382972604128665,0.527468679782721,0.942569499372344,1.06092972525198
"G91",267.092153327345,1.12816133414186,0.238781898103548,4.72465183961574,2.30509930616416e-06,2.47860140447759e-05,1.4784450949677,0.676386294901161
"G92",241.641005554705,0.273840406906272,0.199029689918816,1.37587717198359,0.168859663836747,0.282561258821023,1.09955533040098,0.909458553245632
"G93",775.925774947972,0.290755075611489,0.218755526129878,1.32913248298406,0.18380426523511,0.302807685725058,1.10602004902712,0.904142742149769
"G94",129.985028379343,-0.52951749261259,0.18543181162155,-2.85559143267871,0.00429567522338704,0.0143189174112901,0.832337910213477,1.2014351235588
"G95",205.197770625626,-0.441397748765961,0.227317226170654,-1.94176990543862,0.0521649616452645,0.113797030504524,0.858149628479633,1.16529794666657
"G96",1364.88254673686,0.90822856277505,0.170587527056593,5.32412057578948,1.0144260412793e-07,1.75452648351884e-06,1.36994149396865,0.729958180259986
"G97",167.41780057537,-0.281306794339371,0.203575126895516,-1.38183283306388,0.167023035197673,0.281183560938843,0.907108232583868,1.10240428217869
"G98",3547.68020933852,0.312111301027296,0.212319311093521,1.47000901340444,0.141559312844029,0.247603375711621,1.11423663055041,0.897475430785308
"G99",403.022949554388,0.355005835532562,0.180759501209026,1.96396777573557,0.0495338290169775,0.109957419965266,1.13092473429263,0.884232141783936
"G100",429.318331381891,-0.597192973537404,0.193706731977124,-3.08297480135037,0.00204942507921805,0.00764710850454497,0.813042973474672,1.22994728768928
"G101",232.936579491528,0.623190326986316,0.183405475568841,3.39788288792066,0.00067909484297123,0.00307282734376122,1.24107918183668,0.805750361971337
"G102",132.322731603335,-0.519002311509448,0.226032878113705,-2.29613636671195,0.0216680855241778,0.055559193651738,0.835376719777814,1.1970647210111
"G103",984.836287264813,1.2035979175996,0.161375914688436,7.45834915900149,8.76132438404596e-14,5.84088292269731e-12,1.51760775786556,0.658931792366725
"G104",100.017813011812,-0.377818190954106,0.231441435366076,-1.63245699870683,0.102583250114822,0.192966286038851,0.877268823887491,1.13990144499681
"G105",466.848588203555,0.531326293142626,0.186742276009925,2.84523839215919,0.00443781961824359,0.0146462693671406,1.20218851832551,0.83181629566124
"G106",143.904093416624,0.537406527552114,0.198072522483594,2.71318061088774,0.00666407741986325,0.020668187951487,1.20472449951376,0.830065297421619
"G107",172.100444162599,0.149987213458734,0.210046010422498,0.714068375576578,0.475184899971737,0.616062859850058,1.05335636801943,0.949346327948103
"G108",99.7607164992971,0.110522741700979,0.231880638758294,0.476636351757618,0.633621093105356,0.753413903811363,1.03904732885973,0.962420067137286
"G109",1263.25704313128,0.335357504354861,0.216118342988579,1.55173086984377,0.120726633073664,0.220365142388022,1.12324975888707,0.89027395028405
"G110",484.917605066842,-0.108414556329929,0.199789469475813,-0.542643997275614,0.587374939905933,0.714639029010887,0.963123508006769,1.03828843516607
"G111",126.030928873176,0.349980265497049,0.210690552303463,1.66111038995695,0.0966912781387031,0.186192226038152,1.12895668332843,0.885773577292415
"G112",422.800481404424,-0.184598180355705,0.211811505098992,-0.871521026534564,0.383469730202038,0.527468679782721,0.938026710728434,1.0660677234057
"G113",128.136816114488,0.780487613196819,0.215187353140619,3.62701432870356,0.00028671738891888,0.00147606119747417,1.3106148710057,0.763000651162036
"G114",146.623131305067,-0.0745654131678254,0.201627122427259,-0.369818367043979,0.711517829050782,0.811308813056763,0.974488654042692,1.02617921291487
"G115",606.48424793591,-0.324415369890731,0.187283308164154,-1.73221721183171,0.0832348956305915,0.163205677707042,0.893656505671207,1.11899817620521
"G116",251.696531224408,0.127673429355074,0.207310718351952,0.615855419198935,0.537989946999319,0.674172865913934,1.04524179224884,0.956716433858334
"G117",193.265122528532,-1.22519058310046,0.178076135585876,-6.88015033047269,5.9789431763091e-12,3.14681219805742e-10,0.654019115628497,1.52900729673478
"G118",149.323164701644,-0.207613368618792,0.23302892496336,-0.890933898662735,0.372964633116218,0.518006434883636,0.930574342799017,1.07460517017067
"G119",179.155615851342,-0.310934499996775,0.176553193391406,-1.76113778529882,0.0782150850484346,0.155497186975019,0.897841539140011,1.11378228385138
"G120",169.847277867212,-0.804278804418681,0.241287527066196,-3.33327965269432,0.000858286262252759,0.00369950975108948,0.756735272461611,1.32146608779985
"G121",205.806348010346,-0.941651548471937,0.193468512194802,-4.86720830066545,1.13185714253294e-06,1.34744897920588e-05,0.72155147568197,1.38590250827892
"G122",361.6878211986,-0.854261040238407,0.174845169450916,-4.88581436319418,1.0300221426022e-06,1.25612456414903e-05,0.743739592310931,1.34455663022164
"G123",228.571579866933,0.324738009576284,0.201606697626762,1.61075010601819,0.107234199859397,0.200813108350931,1.11912330778025,0.893556584022429
"G124",112.850071811503,0.151903947410879,0.208184225618883,0.72966117850334,0.465597316485718,0.610219287661492,1.05405633391901,0.948715896694033
"G125",256.620006997788,-1.7853489264676,0.221229019361631,-8.07013895202054,7.0218208947872e-16,1.0328953054737e-13,0.538614710043499,1.85661472171682
"G126",345.432820330223,0.828342206870027,0.16862153306128,4.91243432455921,8.99525184089709e-07,1.13863947353128e-05,1.33253285393541,0.750450540147413
"G127",226.155487185936,-0.242756594209469,0.214145235792575,-1.13360726103011,0.256959325907422,0.389422990358564,0.919308957420719,1.08777358463435
"G128",473.974204072205,0.0777573966059295,0.208270482296467,0.373348137232639,0.708889353841496,0.810159261533138,1.02731505917005,0.973411215063741
"G129",216.443657151973,-0.121014849870778,0.176972477818625,-0.683806043529569,0.494097649834816,0.636283242904575,0.95892678611948,1.04283248155652
"G130",497.396502131636,-0.343529988102946,0.194605126072991,-1.76526690244581,0.0775189192904329,0.154420157949069,0.887755935350568,1.12643572425692
"G131",631.308879348264,-0.215201816621107,0.168197365743818,-1.27946008945753,0.200735085290695,0.326398512667797,0.92813018894784,1.07743505373275
"G132",418.395775670543,-0.927263847050693,0.163518959151667,-5.67068095260218,1.42231053593427e-08,3.09197942594406e-07,0.725158403352803,1.37900904874915
"G133",316.791334813714,-0.12539431236257,0.218943360594917,-0.572724891140091,0.566830981226421,0.698067710869977,0.957472425250344,1.04441650080788
"G134",115.736431795526,-0.436474724808576,0.19162900194649,-2.27770702959907,0.0227440386352765,0.0575798446462697,0.859615044653498,1.1633114220367
"G135",605.651954023331,-0.888241013431501,0.198306413853603,-4.47913406415203,7.49464537671496e-06,6.8794398125399e-05,0.735032269200509,1.36048448741944
"G136",339.729737843951,-0.62432386575699,0.187822583952384,-3.32400850110372,0.000887334909923835,0.00380830433443706,0.805433881403491,1.24156684128742
"G137",104.103151315642,0.267422645395483,0.22116749066846,1.20914083976456,0.22660874150172,0.359696415082095,1.09711238796973,0.911483646493643
"G138",867.902946237209,0.555253586736192,0.176864927062372,3.13942168161118,0.00169281657867041,0.00646113197965806,1.21219919817354,0.824946924157954
"G139",907.292708659388,0.806697009996549,0.201670161860003,4.00008113523779,6.33207704954798e-05,0.000403193143398697,1.32257405449842,0.756101328767746
"G140",199.531546740872,-0.352283683908214,0.198935471379801,-1.77084399008785,0.0765866484597825,0.154097884224914,0.885066742884502,1.1298582937835
"G141",165.763073309089,-1.25940649181605,0.208133142629012,-6.05096562665602,1.43980170042068e-09,3.7889518432123e-08,0.64630934377057,1.54724670103947
"G142",111.920992017049,0.439667751197938,0.202424177166274,2.1720120459563,0.0298547543324145,0.0722875407564516,1.16459947667792,0.858664304789621
"G143",91.3167323896173,0.320526590552788,0.221131334206884,1.44948517451133,0.14720213763065,0.25512622046421,1.11749106424031,0.894861741628169
"G144",98.4901959358594,-0.534643481535872,0.224196187441059,-2.38471263779376,0.0170924668940135,0.0453381084721843,0.830860547640604,1.2035714089924
"G145",252.960595470664,0.984159981507654,0.197194133982225,4.99081773698383,6.0124210471486e-07,8.12489330695757e-06,1.4064711800599,0.710999282585661
"G146",325.774114169641,-1.03215531528191,0.170462445945118,-6.05503053507882,1.40391031336845e-09,3.7889518432123e-08,0.699270399906782,1.43006196191532
"G147",490.567739911859,-0.417281719344917,0.183179195593713,-2.2779973347543,0.0227267363946466,0.0575798446462697,0.865352082016918,1.15559899927582
"G148",496.64430059941,0.82907891472965,0.174805690211037,4.74285999345176,2.10721908818914e-06,2.29045553064037e-05,1.33287312430907,0.750258956956893
"G149",881.563398218022,0.482239068098581,0.263932728255696,1.82712872058592,0.067680417881729,0.139260119098208,1.18190946961946,0.846088491297032
"G150",375.109711697509,0.522469502014321,0.209692193435365,2.49160206421974,0.0127168424346544,0.0349363803149847,1.19850402245151,0.834373503356731
"G151",301.948641253758,-0.212220950377097,0.219335442575961,-0.967563417406198,0.333262454833299,0.474413057255386,0.92908952597102,1.07632254163545
"G152",230.819052426154,-0.834553503535675,0.212611804500049,-3.9252453808861,8.66413724687003e-05,0.000518810613585032,0.748836804287923,1.33540444897191
"G153",243.841891475353,-0.117186880402051,0.194873894556463,-0.601347249044163,0.547608725515948,0.68110537999496,0.960199812771243,1.04144990105121
"G154",499.404778622213,-0.106281545985713,0.188899670177808,-0.562634894416024,0.573683525785307,0.703906166607739,0.963835755525879,1.0375211692104
"G155",261.776103363566,-0.339318377100209,0.194971062995268,-1.74035250096803,0.0817971405373872,0.161335582913979,0.889052679494574,1.1247927407052
"G156",434.830265700575,0.30944583014792,0.187245430823434,1.6526215287983,0.0984079137509063,0.188882751921125,1.11320779429961,0.898304885323912
"G157",453.83725334051,0.153186886757342,0.175971923025394,0.870518910765309,0.384016889268197,0.527495727016754,1.05452510624677,0.948294160163875
"G158",535.834905223962,0.255089289555532,0.213569423837973,1.19440922287199,0.232317930859328,0.367010949224847,1.09243288206895,0.915388044807025
"G159",215.82766410822,-0.153274834396237,0.224302476342646,-0.683339911780972,0.494392079736854,0.636283242904575,0.948265256286416,1.05455724900877
"G160",599.223863876182,-0.496860314604197,0.237143516078991,-2.09518827594129,0.0361542590658394,0.0831132392318147,0.841811919589919,1.18791380441268
"G161",1046.76485718448,0.684100038367339,0.199799981164846,3.42392443872614,0.000617237806592606,0.00292529766157633,1.26755646828704,0.788919488022011
"G162",433.474082193392,-0.159504236844314,0.217468645943196,-0.733458545955066,0.463278802393821,0.608776350057583,0.946220210818005,1.05683644099665
"G163",470.067172473456,0.692994593197444,0.194965140535676,3.55445384386874,0.000378764987605089,0.00190334164625673,1.27146988911188,0.786491295282267
"G164",566.736295260706,0.498653066030624,0.321381755394653,1.55159108337773,0.120760098028636,0.220365142388022,1.18865210871001,0.841289047209329
"G165",158.688967072024,0.159258458150507,0.206428525684458,0.771494431898168,0.440413921536615,0.588606704511826,1.05674642307523,0.946300813670988
"G166",260.501134214554,0.158110364962642,0.170959071962338,0.924843374193524,0.355047385047281,0.49796267187557,1.05632602860751,0.946677420529193
"G167",944.967696064286,0.0957592417495984,0.203854887688174,0.469742191789269,0.638539219966584,0.757460521905793,1.03374447654366,0.967357042954672
"G168",517.614320574493,-0.196685759493821,0.184791789896143,-1.06436416685158,0.287163759994076,0.424798461529698,0.934105315304379,1.07054310002952
"G169",279.807108439397,0.327204425443812,0.185095073029126,1.76776410138331,0.0771003486597183,0.154420157949069,1.12008033731665,0.89279310303373
"G170",134.170634101937,-0.151347609754841,0.198593630674889,-0.762096997977781,0.446002114440175,0.593087918138531,0.948898838081578,1.05385311886537
"G171",174.016474994571,-0.264100236960586,0.171924664462675,-1.53613931884639,0.124504214762351,0.226371299567912,0.912533787040544,1.0958498350435
"G172",288.795602441466,0.0874973567973182,0.194438421847804,0.450000344406242,0.652710192240387,0.770478114573672,1.03078873680802,0.970130895198404
"G173",185.235057662587,-0.285022441668137,0.199545202343571,-1.42836028288665,0.153188184774922,0.263662968631534,0.905940860080288,1.10382481248431
"G174",152.412865705725,-0.337905668184076,0.218647042453506,-1.54543900705142,0.12224011131955,0.222659583460019,0.889488073021512,1.12424216842289
"G175",402.851738253944,0.510413766464433,0.203697300760577,2.50574634302281,0.0122193245708846,0.0336620511594616,1.19350688027898,0.837866975485096
"G176",508.183066731979,1.14096332660907,0.206145245530338,5.53475450609484,3.11664572833846e-08,6.23329145667692e-07,1.48501928170082,0.67339192987089
"G177",363.261302656873,-0.883658826447599,0.197155873232186,-4.48203146049285,7.3935840575644e-06,6.8794398125399e-05,0.736200475565244,1.35832566425907
"G178",934.303029215677,-0.032137084877318,0.169686889041021,-0.189390500697724,0.849786769088865,0.907559539971794,0.988923931490703,1.01120012182595
"G179",362.476237958595,-0.107710699614324,0.19455254810028,-0.553632942184883,0.579830076442433,0.710157521584691,0.963358479230599,1.03803518789669
"G180",211.550474251817,-0.136990904176972,0.190872048311353,-0.717710662136924,0.472935707755776,0.61463024085893,0.953631996844226,1.04862253291544
"G181",280.229244579461,0.232199037726678,0.184711069621197,1.25709324407502,0.208719873239947,0.337734422718361,1.08380072616208,0.92267884294668
"G182",484.015762653699,-0.479779006791388,0.210446558651386,-2.27981398159217,0.0226187234142722,0.0575540035986571,0.846810167416549,1.18090221218151
"G183",480.641790899944,0.232164773007599,0.240071945192732,0.967063322710262,0.333512379250537,0.474413057255386,1.08378785583749,0.922689800050634
"G184",594.488086250681,1.03864541132754,0.214715104093126,4.8373188077028,1.3160225743744e-06,1.53025880741209e-05,1.43328221469853,0.697699301466836
"G185",3047.05367075321,0.684487099528752,0.206388222654815,3.31650270894362,0.000911517037383507,0.00386142126453745,1.26772651627834,0.788813665376107
"G186",681.238775226794,0.468062312905798,0.222087523846034,2.1075578888902,0.0350692493905132,0.0811788180335954,1.17611664944067,0.85025579773535
"G187",177.35513881953,-0.00543517783409626,0.204257743472617,-0.0266094089834343,0.978771268634463,0.989657501147081,0.998118083933079,1.00188546435258
"G188",231.583035270771,-1.03283371657216,0.22701716523211,-4.54958423745692,5.37520131780931e-06,5.16846280558587e-05,0.699106009593999,1.43039823185148
"G189",189.005784082298,-0.296365847344089,0.186969039417601,-1.58510654099338,0.112942129696502,0.207996555610501,0.902386303917049,1.10817284754792
"G190",107.714469743911,-0.766845849679394,0.167404308621544,-4.58080115137913,4.63198098123339e-06,4.49706891381883e-05,0.766616563891262,1.3044330726747
"G191",198.350293985622,-0.415999845040932,0.223007896332184,-1.86540410399314,0.0621247825502246,0.130514249055094,0.8657366120138,1.15508572252003
"G192",225.84067831543,-0.00956098076746022,0.21679024340578,-0.0441024495256658,0.964822740247151,0.981508382753969,0.996691900427654,1.00331907941755
"G193",359.917190642291,-1.28947138895118,0.201253508344345,-6.40719955423036,1.48216772896997e-10,5.70064511142294e-09,0.639609958131587,1.56345283134924
"G194",288.154173908646,0.624677780376138,0.195160100645538,3.20084780808101,0.00137023885649391,0.00541596385965971,1.24171913806283,0.8053350949878
"G195",99.8613304759891,-0.24490531828965,0.217515560829746,-1.12592091046462,0.26019899756679,0.392457009904661,0.918624611141341,1.08858394154883
"G196",494.788827825734,-0.420290870534499,0.198993631747154,-2.11208201410451,0.0346794153967462,0.0808377981276134,0.864450083392039,1.15680479325778
"G197",255.91911411833,0.990824299733896,0.19519836228188,5.0759867457447,3.85490165728659e-07,5.50700236755227e-06,1.4097234281409,0.709358999104365
"G198",347.65967562434,-0.424016871756673,0.201462776967019,-2.1046908919859,0.0353182238294113,0.0815663367884787,0.863334510379208,1.15829957910609
